0xee89ca74 scripts\guitar\guitar_budgets.qb
0x5d622b05 tut_gtr_chords_crowd
0x1f066b28 tut_gtr_chords_rhythm_Hard_WhammyController
0xc8ad4b35 tut_gtr_chords_drum_Easy_StarBattleMode
0x94bc7b6e tut_gtr_chords_rhythmcoop_Hard_StarBattleMode
0xde719b7f tut_gtr_chords_Hard_StarBattleMode
0xcdb94b90 tut_gtr_chords_song_drum_Hard
0xa94e1b9c tut_gtr_chords_song_aux_Expert
0x99a85ba2 tut_gtr_chords_song_Hard
0x9540dbd9 tut_gtr_chords_drum_Easy_WhammyController
0x24aeabea tut_gtr_chords_cameras_notes
0xa6965bee tut_gtr_chords_song_rhythm_Easy
0x1e3dcbfd tut_gtr_chords_anim
0xfd3bfc1a tut_gtr_chords_Medium_DrumFill
0xf7633c24 tut_gtr_chords_drum_Medium_Tapping
0xabaadc3e tut_gtr_chords_rhythmcoop_Medium_WhammyController
0x974d6c8e tut_gtr_chords_drum_Hard_StarBattleMode
0xea51fcc1 tut_gtr_chords_aux_FaceOffStar
0x8191bcc4 tut_gtr_chords_Easy_StarBattleMode
0xcb5c5cd5 tut_gtr_chords_rhythmcoop_Easy_StarBattleMode
0xc5a7ad40 tut_gtr_chords_fretbars
0x2026cd69 tut_gtr_chords_song_aux_Medium
0x88712d79 tut_gtr_chords_rhythmcoop_Hard_Star
0x4b084dc9 tut_gtr_chords_guitarcoop_Easy_WhammyController
0x7d788de2 tut_gtr_chords_rhythm_Expert_StarBattleMode
0x02b03de9 tut_gtr_chords_Medium_WhammyController
0xe4f35deb tut_gtr_chords_timesig
0x48edae03 tut_gtr_chords_rhythmcoop_Easy_WhammyController
0x7909ee27 tut_gtr_chords_guitarcoop_Easy_StarBattleMode
0x3ed09e3e tut_gtr_chords_aux_Hard_StarBattleMode
0xb8023e79 tut_gtr_chords_guitarcoop_Expert_Star
0x7e711e86 tut_gtr_chords_rhythmcoop_Easy_Tapping
0x976cbe8b tut_gtr_chords_guitarcoop_Medium_Star
0x7b7b5e94 tut_gtr_chords_Expert_StarBattleMode
0x2ee1deab tut_gtr_chords_song_rhythm_Hard
0x2822ceae tut_gtr_chords_aux_FaceOffP1
0xcd0daeaf tut_gtr_chords_drums
0xb6115eba tut_gtr_chords_song_guitarcoop_Expert
0x6c160ec4 tut_gtr_chords_guitarcoop_Easy_Star
0x1c5c5ed0 tut_gtr_chords_song_rhythm_Expert
0x9b6ceed1 tut_gtr_chords_triggers
0x45ceced5 tut_gtr_chords_song_drum_Easy
0x11dfdee7 tut_gtr_chords_song_Easy
0x1a363eea tut_gtr_chords_Hard_Tapping
0xb12b9f14 tut_gtr_chords_aux_FaceOffP2
0x0cdb0f2d tut_gtr_chords_Easy_DrumFill
0xd01bcf45 tut_gtr_chords_song_guitarcoop_Hard
0xf26a3f4d tut_gtr_chords_guitarcoop_Easy_Tapping
0xee8d6f78 tut_gtr_chords_guitarcoop_Expert_WhammyController
0x30c5af8a tut_gtr_chords_aux_Medium_WhammyController
0xd0aa4fa1 tut_gtr_chords_drum_Expert_Tapping
0x68d7efc2 tut_gtr_chords_rhythm_Hard_StarBattleMode
0x22364fcc tut_gtr_chords_aux_Easy_WhammyController
0xa9cab4ed songs\tut_gtr_chords_song_scripts.qb
0x6efba4dc Tut_Gtr_Chords_song_startup
0x60d4dcbe c:/gh4_1_burn/data/songs/tut_gtr_chords.mid.qs
0x836bb337 songs\tut_gtr_combos.mid.qb
0xd9f5f002 tut_gtr_combos_BossBattleP2
0xdb19602b tut_gtr_combos_Easy_Star
0xba07f074 tut_gtr_combos_drum_Easy_Star
0x8106b09c tut_gtr_combos_crowd
0xf795e0dc tut_gtr_combos_rhythmcoop_FaceOffP2
0x8b67f110 tut_gtr_combos_drum_Expert_StarBattleMode
0x69372113 tut_gtr_combos_aux_Easy_StarBattleMode
0xfbf97121 tut_gtr_combos_aux_Easy_WhammyController
0x6e9cb166 tut_gtr_combos_rhythmcoop_FaceOffP1
0xa4bac168 tut_gtr_combos_rhythm_markers
0x17b3816f tut_gtr_combos_Easy_StarBattleMode
0xef97117a tut_gtr_combos_aux_Expert_Tapping
0x6ee0e185 tut_gtr_combos_Expert_StarBattleMode
0x6141018f tut_gtr_combos_drum_Medium_Tapping
0xe5cdd19f tut_gtr_combos_song_rhythm_Hard
0x561971a6 tut_gtr_combos_rhythm_Easy_WhammyController
0x40fca1b8 tut_gtr_combos_BossBattleP1
0xb9cda1ef tut_gtr_combos_vocals_freeform
0x4688720a tut_gtr_combos_drum_Expert_Tapping
0x19fe125d tut_gtr_combos_song_guitarcoop_Easy
0x56071266 tut_gtr_combos_drum_Expert_WhammyController
0xbbb1f27d tut_gtr_combos_aux_Medium_Star
0x94df728f tut_gtr_combos_aux_Expert_Star
0xceaf929a tut_gtr_combos_Expert_DrumUnmute
0xfb59e2bc tut_gtr_combos_drum_Hard_Tapping
0x265292c1 tut_gtr_combos_song_Hard
0xc85e62ff tut_gtr_combos_aux_Medium_Tapping
0x55dc3302 tut_gtr_combos_song_guitarcoop_Medium
0x50d64325 tut_gtr_combos_rhythm_FaceOffStar
0xe4f2a32c tut_gtr_combos_song_aux_Expert
0xf974135a tut_gtr_combos_song_aux_Easy
0xe195b3ca tut_gtr_combos_guitarcoop_FaceOffStar
0x3b15f3df tut_gtr_combos_Easy_Tapping
0xc360a3f0 tut_gtr_combos_song_drum_Hard
0xe68bd434 tut_gtr_combos_rhythm_Hard_Tapping
0xa7ed4471 tut_gtr_combos_aux_FaceOffStar
0xb08744aa tut_gtr_combos_Medium_DrumFill
0x6dba54da tut_gtr_combos_song_rhythm_Easy
0x91bf54e7 tut_gtr_combos_drum_markers
0x6eb64523 tut_gtr_combos_rhythm_Medium_WhammyController
0xc9e37524 tut_gtr_combos_rhythmcoop_Hard_Star
0xa698b528 tut_gtr_combos_aux_Easy_Tapping
0x4c8af529 tut_gtr_combos_rhythm_Medium_Star
0xd2a78534 tut_gtr_combos_guitarcoop_Expert_Star
0x11693536 tut_gtr_combos_drums
0x654da542 tut_gtr_combos_aux_Easy_Star
0x0ab7a57f tut_gtr_combos_Medium_WhammyController
0xfdc905c6 tut_gtr_combos_guitarcoop_Medium_Star
0x6d9a75d9 tut_gtr_combos_song_aux_Medium
0x271665da tut_gtr_combos_guitarcoop_Easy_WhammyController
0x63e475db tut_gtr_combos_rhythm_Expert_Star
0xb2c165ed tut_gtr_combos_rhythmcoop_Expert_WhammyController
0xdcb4e5f7 tut_gtr_combos_song_guitarcoop_Expert
0x051f5607 tut_gtr_combos_drum_Medium_StarBattleMode
0x76768610 tut_gtr_combos_rhythmcoop_Easy_Tapping
0x24f38610 tut_gtr_combos_rhythmcoop_Easy_WhammyController
0x7103961f tut_gtr_combos_song_aux_Hard
0x8679263e tut_gtr_combos_rhythm_Easy_Star
0x1a74e64f tut_gtr_combos_aux_Medium_WhammyController
0xe0984692 tut_gtr_combos_Medium_StarBattleMode
0x2d845699 tut_gtr_combos_guitarcoop_Easy_Star
0x36d706a8 tut_gtr_combos_aux_Hard_StarBattleMode
0xf7e6d6ab tut_gtr_combos_guitarcoop_Medium_WhammyController
0x4b1726b5 tut_gtr_combos_song_drum_Easy
0x4853a6d4 tut_gtr_combos_Hard_StarBattleMode
0x436d06ed tut_gtr_combos_scripts_notes
0x91899718 tut_gtr_combos_song_guitarcoop_Hard
0x0c9e074f tut_gtr_combos_Hard_WhammyController
0xae251784 tut_gtr_combos_song_Easy
0xe91917da tut_gtr_combos_drum_Hard_WhammyController
0xfa6da7db tut_gtr_combos_guitarcoop_Easy_Tapping
0x7a68e802 tut_gtr_combos_rhythm_Expert_Tapping
0x852df822 tut_gtr_combos_guitarcoop_Hard_WhammyController
0x6c01982a tut_gtr_combos_drum_FaceOffP2
0xd68f682d tut_gtr_combos_guitarcoop_Hard_Tapping
0xef0fd873 tut_gtr_combos_fretbars
0x0d1f0875 tut_gtr_combos_FaceOffP2
0x21938882 tut_gtr_combos_rhythmcoop_Easy_Star
0x9e0558b9 tut_gtr_combos_rhythmcoop_Hard_StarBattleMode
0x5a49e8c3 tut_gtr_combos_Hard_DrumFill
0x2ecbb8d1 tut_gtr_combos_song_rhythmcoop_Hard
0x8d3d58e4 tut_gtr_combos_aux_Hard_Star
0xfc24d8f5 tut_gtr_combos_song_Expert
0xb2803926 tut_gtr_combos_lightshow
0x29ac1939 tut_gtr_combos_drum_Medium_Star
0xdac9493b tut_gtr_combos_drums_notes
0xfff05948 tut_gtr_combos_rhythmcoop_Medium_WhammyController
0xe9559982 tut_gtr_combos_rhythm_Easy_StarBattleMode
0xa4261983 tut_gtr_combos_song_vocals
0x23877986 tut_gtr_combos_rhythm_Expert_WhammyController
0x178b898f tut_gtr_combos_Easy_DrumUnmute
0xf508c990 tut_gtr_combos_drum_FaceOffP1
0x06c299cb tut_gtr_combos_drum_Expert_Star
0x941659cf tut_gtr_combos_FaceOffP1
0x478699da tut_gtr_combos_Expert_WhammyController
0x26cef9e2 tut_gtr_combos_cameras_notes
0x5a9449e6 tut_gtr_combos_rhythmcoop_Hard_Tapping
0x692bb9ff tut_gtr_combos_guitarcoop_Medium_StarBattleMode
0xcbee2a0a tut_gtr_combos_Expert_Star
0xbad7ea0e tut_gtr_combos_guitarcoop_Expert_WhammyController
0x23adfa10 tut_gtr_combos_timesig
0x3bbc0a13 tut_gtr_combos_aux_Expert_StarBattleMode
0x4b228a22 tut_gtr_combos_drum_Easy_WhammyController
0x6ace5a35 tut_gtr_combos_rhythmcoop_Medium_StarBattleMode
0x6af53a3e tut_gtr_combos_vocals_note_range
0x2c50ea4b tut_gtr_combos_guitarcoop_Hard_StarBattleMode
0xfa08aa4d tut_gtr_combos_triggers_notes
0x6ba73a4f tut_gtr_combos_song_drum_Expert
0x2d72fa76 tut_gtr_combos_Expert_DrumFill
0x965c0a94 tut_gtr_combos_rhythm_Expert_StarBattleMode
0xaea59ab7 tut_gtr_combos_Easy_WhammyController
0xd1c97adc tut_gtr_combos_drum_Easy_StarBattleMode
0x8a7a7ade tut_gtr_combos_aux_Hard_Tapping
0x5745daea tut_gtr_combos_aux_Expert_WhammyController
0xe480aaf8 tut_gtr_combos_Medium_Star
0x6ca64b2a tut_gtr_combos_lightshow_notes
0xc5f4ab3f tut_gtr_combos_guitarcoop_Hard_Star
0xc7910b50 tut_gtr_combos_vocals_phrases
0x5da19b87 tut_gtr_combos_rhythm_Medium_Tapping
0x29c88b94 tut_gtr_combos_rhythmcoop_FaceOffStar
0x6e09db98 tut_gtr_combos_rhythm_Hard_Star
0x37c97b9a tut_gtr_combos_song_rhythm_Expert
0xca691bc2 tut_gtr_combos_rhythm_Easy_Tapping
0xb1c49be2 tut_gtr_combos_triggers
0x86c81be8 tut_gtr_combos_rhythmcoop_Hard_WhammyController
0x6d5d0beb tut_gtr_combos_song_rhythmcoop_Expert
0x851e1bf4 tut_gtr_combos_crowd_notes
0xcffb1bf7 tut_gtr_combos_Medium_DrumUnmute
0x17f73c29 tut_gtr_combos_Hard_Tapping
0xf422ec5e tut_gtr_combos_rhythm_Hard_WhammyController
0x47d81c79 tut_gtr_combos_rhythmcoop_Expert_Tapping
0xcdd55c93 tut_gtr_combos_anim_notes
0x2a429ca6 tut_gtr_combos_aux_FaceOffP1
0x94021ca6 tut_gtr_combos_vocals_markers
0x0c1c6cad tut_gtr_combos_Medium_Tapping
0xe2cfecba tut_gtr_combos_song_drum_Medium
0x3793ccbc tut_gtr_combos_performance
0x59c2ecd9 tut_gtr_combos_aux_Hard_WhammyController
0xf8dc1cf4 tut_gtr_combos_FaceOffStar
0xb5c4ad04 tut_gtr_combos_aux_Medium_StarBattleMode
0xb34bcd1c tut_gtr_combos_aux_FaceOffP2
0xe435dd1e tut_gtr_combos_song_rhythmcoop_Medium
0xe4b6fd22 tut_gtr_combos_rhythmcoop_Expert_StarBattleMode
0x0ebb5d25 tut_gtr_combos_Easy_DrumFill
0x0476fd3c tut_gtr_combos_guitarcoop_Medium_Tapping
0xd7bb2d4a tut_gtr_combos_drum_Easy_Tapping
0x4d38ed62 tut_gtr_combos_lyrics
0x8e295d67 tut_gtr_combos_drum_Hard_StarBattleMode
0x1afabd6a tut_gtr_combos_rhythmcoop_Expert_Star
0xbea1ad6f tut_gtr_combos_song_rhythm_Medium
0x1824ad83 tut_gtr_combos_rhythm_Medium_StarBattleMode
0x33699d8d tut_gtr_combos_Hard_Star
0xa6bc3d94 tut_gtr_combos_song_rhythmcoop_Easy
0x35943d98 tut_gtr_combos_rhythmcoop_Medium_Star
0x52770dd2 tut_gtr_combos_drum_Hard_Star
0xacab9dd3 tut_gtr_combos_anim
0x73b0cdf0 tut_gtr_combos_guitarcoop_Easy_StarBattleMode
0x754c0e00 tut_gtr_combos_song_Medium
0xa4a4ce14 tut_gtr_combos_Hard_DrumUnmute
0x08075e2b tut_gtr_combos_scripts
0xb6b5be39 tut_gtr_combos_rhythm_Hard_StarBattleMode
0x36f41e5b tut_gtr_combos_guitar_markers
0x507f4e60 tut_gtr_combos_rhythm_FaceOffP2
0xbe46ee7f tut_gtr_combos_cameras
0x23bf8eb9 tut_gtr_combos_guitarcoop_Expert_Tapping
0x1b362ec3 tut_gtr_combos_drum_Medium_WhammyController
0xfb823ec7 tut_gtr_combos_guitarcoop_FaceOffP2
0xe7531ee8 tut_gtr_combos_guitarcoop_Expert_StarBattleMode
0xc1e57f02 tut_gtr_combos_rhythmcoop_Easy_StarBattleMode
0x2bd51f28 tut_gtr_combos_Expert_Tapping
0x35f0af35 tut_gtr_combos_drum_FaceOffStar
0x628b6f7d tut_gtr_combos_guitarcoop_FaceOffP1
0xc9761fda tut_gtr_combos_rhythm_FaceOffP1
0x60116ffc tut_gtr_combos_rhythmcoop_Medium_Tapping
0xe4760c5d songs\tut_gtr_combos_song_scripts.qb
0x633aa61f Tut_Gtr_Combos_song_startup
0xe9db93c5 c:/gh4_1_burn/data/songs/tut_gtr_combos.mid.qs
0x18f5ba9b songs\tut_gtr_diffnotes.mid.qb
0x9896101a tut_gtr_diffnotes_rhythmcoop_FaceOffP2
0x2ef35036 tut_gtr_diffnotes_guitarcoop_Expert_WhammyController
0x680e303e tut_gtr_diffnotes_rhythm_Hard_StarBattleMode
0x1589d04f tut_gtr_diffnotes_rhythmcoop_Medium_Star
0x9eebb067 tut_gtr_diffnotes_drum_Hard_StarBattleMode
0xbd7aa06a tut_gtr_diffnotes_rhythm_Hard_Star
0x11be1081 tut_gtr_diffnotes_vocals_markers
0x89a0608a tut_gtr_diffnotes_Medium_Tapping
0x39c27096 tut_gtr_diffnotes_cameras
0x3ae750bd tut_gtr_diffnotes_rhythmcoop_Expert_Star
0x8f83c0c2 tut_gtr_diffnotes_scripts
0xc42830c9 tut_gtr_diffnotes_song_rhythmcoop_Medium
0xb20480e8 tut_gtr_diffnotes_Easy_DrumUnmute
0xfbd48102 tut_gtr_diffnotes_Hard_StarBattleMode
0xb9e4f102 tut_gtr_diffnotes_guitarcoop_Expert_StarBattleMode
0x5909012c tut_gtr_diffnotes_aux_Hard_Tapping
0x43121149 tut_gtr_diffnotes_Easy_Star
0x019f41a0 tut_gtr_diffnotes_rhythmcoop_FaceOffP1
0xb8d441bd tut_gtr_diffnotes_song_drum_Expert
0xd7cb01f5 tut_gtr_diffnotes_drum_Hard_Star
0xd5b1e239 tut_gtr_diffnotes_drum_Expert_Star
0xc929424d tut_gtr_diffnotes_lightshow_notes
0x6a77324e tut_gtr_diffnotes_aux_FaceOffP2
0xd787a277 tut_gtr_diffnotes_Easy_DrumFill
0xb348127c tut_gtr_diffnotes_guitar_markers
0x76fde29b tut_gtr_diffnotes_song_guitarcoop_Easy
0xce1832b7 tut_gtr_diffnotes_guitarcoop_Hard_Tapping
0xfd52b2c0 tut_gtr_diffnotes_Hard_Tapping
0x6f41d2c2 tut_gtr_diffnotes_crowd
0xba0112c8 tut_gtr_diffnotes_rhythmcoop_Expert_StarBattleMode
0xfadf62cb tut_gtr_diffnotes_drum_Medium_Star
0x9dcf72d1 tut_gtr_diffnotes_Expert_DrumUnmute
0x92f022e7 tut_gtr_diffnotes_Medium_StarBattleMode
0xa83902f7 tut_gtr_diffnotes_drum_Hard_Tapping
0xae69130f tut_gtr_diffnotes_Expert_Tapping
0x88fdf311 tut_gtr_diffnotes_Expert_DrumFill
0x7ef6633a tut_gtr_diffnotes_Hard_WhammyController
0x5f11c340 tut_gtr_diffnotes_Expert_WhammyController
0xd6948362 tut_gtr_diffnotes_song_rhythm_Expert
0x6bd4e370 tut_gtr_diffnotes_rhythmcoop_Medium_WhammyController
0x4203137c tut_gtr_diffnotes_rhythmcoop_Hard_Tapping
0xbe59e3a3 tut_gtr_diffnotes_song_Hard
0x7e90c3b0 tut_gtr_diffnotes_rhythm_Medium_WhammyController
0xfbe9b3cc tut_gtr_diffnotes_aux_Easy_WhammyController
0x550cf3e2 tut_gtr_diffnotes_rhythm_Hard_Tapping
0xf37e63f4 tut_gtr_diffnotes_aux_FaceOffP1
0xd87ff402 tut_gtr_diffnotes_rhythmcoop_Hard_WhammyController
0xe9bd940d tut_gtr_diffnotes_drum_FaceOffP2
0x95990425 tut_gtr_diffnotes_drum_Easy_WhammyController
0x1a056428 tut_gtr_diffnotes_rhythm_FaceOffP1
0x1346f43d tut_gtr_diffnotes_drum_Expert_WhammyController
0xe683d4c7 tut_gtr_diffnotes_drum_FaceOffStar
0xc9fff4c7 tut_gtr_diffnotes_aux_Expert_WhammyController
0xa42964f9 tut_gtr_diffnotes_timesig
0x830c3592 tut_gtr_diffnotes_rhythm_FaceOffP2
0x5ffc5597 tut_gtr_diffnotes_song_rhythm_Medium
0x689545a0 tut_gtr_diffnotes_triggers
0x70b4c5b7 tut_gtr_diffnotes_drum_FaceOffP1
0xf50f55dc tut_gtr_diffnotes_drum_Expert_Tapping
0x3479b5df tut_gtr_diffnotes_rhythmcoop_Medium_StarBattleMode
0xa6e085e2 tut_gtr_diffnotes_rhythmcoop_Hard_Star
0x1c8885f0 tut_gtr_diffnotes_Expert_StarBattleMode
0x379c5615 tut_gtr_diffnotes_guitarcoop_Medium_StarBattleMode
0x365e0631 tut_gtr_diffnotes_fretbars
0x4d40e63c tut_gtr_diffnotes_song_rhythmcoop_Expert
0x09d56643 tut_gtr_diffnotes_rhythmcoop_FaceOffStar
0xd2c62659 tut_gtr_diffnotes_drum_Medium_Tapping
0x4287a65f tut_gtr_diffnotes_guitarcoop_Easy_Star
0x7fb4a66a tut_gtr_diffnotes_triggers_notes
0xfff206b0 tut_gtr_diffnotes_cameras_notes
0xa434a6b9 tut_gtr_diffnotes_Easy_StarBattleMode
0x362e66e6 tut_gtr_diffnotes_song_Easy
0xc105d6f3 tut_gtr_diffnotes_lyrics
0x31bc9748 tut_gtr_diffnotes_song_drum_Medium
0xff2e5768 tut_gtr_diffnotes_drums
0x012bc773 tut_gtr_diffnotes_Hard_DrumUnmute
0x422d0777 tut_gtr_diffnotes_vocals_phrases
0x37ee1785 tut_gtr_diffnotes_rhythm_Easy_StarBattleMode
0x83751791 tut_gtr_diffnotes_Hard_DrumFill
0x6ef15796 tut_gtr_diffnotes_anim_notes
0x5401a7b6 tut_gtr_diffnotes_aux_Hard_Star
0xdb9a17c8 tut_gtr_diffnotes_guitarcoop_Hard_WhammyController
0xc10b97dc tut_gtr_diffnotes_drum_Easy_StarBattleMode
0xfe8a67de tut_gtr_diffnotes_song_guitarcoop_Hard
0x135897fd tut_gtr_diffnotes_rhythm_Easy_WhammyController
0xdba4d800 tut_gtr_diffnotes_drum_Medium_StarBattleMode
0xddd4e811 tut_gtr_diffnotes_guitarcoop_Medium_Star
0x41c84817 tut_gtr_diffnotes_song_rhythmcoop_Hard
0xfca90820 tut_gtr_diffnotes_song_guitarcoop_Expert
0x4e907844 tut_gtr_diffnotes_rhythmcoop_Easy_Star
0x2a8b4844 tut_gtr_diffnotes_lightshow
0x84cec862 tut_gtr_diffnotes_aux_Medium_WhammyController
0x8ced0871 tut_gtr_diffnotes_song_Expert
0x1c42a888 tut_gtr_diffnotes_vocals_freeform
0x5e77c898 tut_gtr_diffnotes_drum_Medium_WhammyController
0x0c1d28ad tut_gtr_diffnotes_FaceOffP1
0xf2ba68e3 tut_gtr_diffnotes_guitarcoop_Expert_Star
0x3bacc8fe tut_gtr_diffnotes_aux_Expert_StarBattleMode
0xd4efc907 tut_gtr_diffnotes_song_vocals
0x95147917 tut_gtr_diffnotes_FaceOffP2
0xa83f694d tut_gtr_diffnotes_song_aux_Hard
0x0ecae982 tut_gtr_diffnotes_aux_Expert_Tapping
0xd1c3f991 tut_gtr_diffnotes_rhythmcoop_Easy_StarBattleMode
0x9a51f9bf tut_gtr_diffnotes_scripts_notes
0xaa0099bf tut_gtr_diffnotes_drums_notes
0x37a299dd tut_gtr_diffnotes_drum_Hard_WhammyController
0x7a4469fa tut_gtr_diffnotes_rhythmcoop_Easy_WhammyController
0xb1630a05 tut_gtr_diffnotes_rhythm_Hard_WhammyController
0x29039a07 tut_gtr_diffnotes_aux_Medium_Tapping
0x7b1ada0e tut_gtr_diffnotes_drum_markers
0xbc715a10 tut_gtr_diffnotes_aux_Easy_Star
0x79a18a30 tut_gtr_diffnotes_guitarcoop_Easy_WhammyController
0x417daa4b tut_gtr_diffnotes_song_aux_Expert
0x36beaa6d tut_gtr_diffnotes_song_rhythm_Hard
0x3995da75 tut_gtr_diffnotes_vocals_note_range
0x94497a7c tut_gtr_diffnotes_Medium_Star
0xbb27fa8e tut_gtr_diffnotes_Expert_Star
0xceab2a92 tut_gtr_diffnotes_song_drum_Easy
0x1e3efb1a tut_gtr_diffnotes_aux_Medium_Star
0x63964b63 tut_gtr_diffnotes_guitarcoop_Easy_StarBattleMode
0xf5d7cb70 tut_gtr_diffnotes_crowd_notes
0x71a07b89 tut_gtr_diffnotes_aux_Easy_StarBattleMode
0x9c9bfbbc tut_gtr_diffnotes_Medium_DrumUnmute
0x5d654bd8 tut_gtr_diffnotes_rhythm_Medium_StarBattleMode
0xb18bbbdd tut_gtr_diffnotes_rhythm_FaceOffStar
0x31507be8 tut_gtr_diffnotes_aux_Expert_Star
0xaaf75bf9 tut_gtr_diffnotes_guitarcoop_Hard_Star
0x2048ec08 tut_gtr_diffnotes_song_aux_Easy
0x79ee3c14 tut_gtr_diffnotes_rhythm_Easy_Tapping
0x2e405c32 tut_gtr_diffnotes_aux_Hard_StarBattleMode
0x475a1c38 tut_gtr_diffnotes_performance
0x3fbbfc53 tut_gtr_diffnotes_drum_Easy_Star
0x23af4c54 tut_gtr_diffnotes_guitarcoop_Expert_Tapping
0x8815cc70 tut_gtr_diffnotes_FaceOffStar
0x08008c77 tut_gtr_diffnotes_rhythm_Expert_Tapping
0x6ee1dc8a tut_gtr_diffnotes_rhythmcoop_Easy_Tapping
0x63c26c93 tut_gtr_diffnotes_guitarcoop_Medium_WhammyController
0xc8157cbe tut_gtr_diffnotes_song_aux_Medium
0xd31deccf tut_gtr_diffnotes_rhythm_Expert_StarBattleMode
0x3c766cd8 tut_gtr_diffnotes_guitarcoop_Hard_StarBattleMode
0xab62ecef tut_gtr_diffnotes_Hard_Star
0x84dbcd01 tut_gtr_diffnotes_drum_Easy_Tapping
0x6001ad11 tut_gtr_diffnotes_rhythmcoop_Medium_Tapping
0x02624d16 tut_gtr_diffnotes_aux_FaceOffStar
0x82b98d23 tut_gtr_diffnotes_rhythm_Expert_Star
0xd1b07d36 tut_gtr_diffnotes_Easy_Tapping
0xe2fafd41 tut_gtr_diffnotes_guitarcoop_Easy_Tapping
0x2106cd4f tut_gtr_diffnotes_rhythm_markers
0xc9bfcd52 tut_gtr_diffnotes_song_rhythmcoop_Easy
0x550a5dcc tut_gtr_diffnotes_rhythm_Easy_Star
0x15084dcd tut_gtr_diffnotes_Medium_DrumFill
0xadd70dd1 tut_gtr_diffnotes_rhythm_Medium_Star
0x9481ce01 tut_gtr_diffnotes_guitarcoop_FaceOffP2
0xc1885e1d tut_gtr_diffnotes_guitarcoop_FaceOffStar
0x8e23de2a tut_gtr_diffnotes_rhythmcoop_Hard_StarBattleMode
0x59d22e34 tut_gtr_diffnotes_aux_Hard_WhammyController
0x0585de84 tut_gtr_diffnotes_song_Medium
0x47c8de94 tut_gtr_diffnotes_rhythmcoop_Expert_Tapping
0xdccdfec2 tut_gtr_diffnotes_Easy_WhammyController
0x75c1ded5 tut_gtr_diffnotes_song_guitarcoop_Medium
0x75ebceda tut_gtr_diffnotes_aux_Easy_Tapping
0x33507eeb tut_gtr_diffnotes_BossBattleP2
0x33a1ff15 tut_gtr_diffnotes_rhythm_Expert_WhammyController
0x55dc7f17 tut_gtr_diffnotes_drum_Expert_StarBattleMode
0xbec92f28 tut_gtr_diffnotes_song_rhythm_Easy
0xaa592f51 tut_gtr_diffnotes_BossBattleP1
0x0d889fbb tut_gtr_diffnotes_guitarcoop_FaceOffP1
0x04663fd1 tut_gtr_diffnotes_guitarcoop_Medium_Tapping
0xe5a8efd1 tut_gtr_diffnotes_anim
0x26e5dfd5 tut_gtr_diffnotes_rhythmcoop_Expert_WhammyController
0x46dcafd7 tut_gtr_diffnotes_song_drum_Hard
0x1220ffe5 tut_gtr_diffnotes_Medium_WhammyController
0xb5d46fe9 tut_gtr_diffnotes_aux_Medium_StarBattleMode
0x2fc9fff2 tut_gtr_diffnotes_rhythm_Medium_Tapping
0x31ff8d6f songs\tut_gtr_diffnotes_song_scripts.qb
0x899f28f6 Tut_Gtr_DiffNotes_song_startup
0x72459a69 c:/gh4_1_burn/data/songs/tut_gtr_diffnotes.mid.qs
0x7f37b0ee songs\tut_gtr_extsus.mid.qb
0x6ba16002 tut_gtr_extsus_rhythm_FaceOffP2
0xb825f004 tut_gtr_extsus_song_rhythmcoop_Expert
0x9d7c5056 tut_gtr_extsus_Expert_DrumFill
0xcee1d057 tut_gtr_extsus_crowd_notes
0xb0b2505e tut_gtr_extsus_rhythmcoop_Expert_StarBattleMode
0xf4e2906d tut_gtr_extsus_drums
0x10b12074 tut_gtr_extsus_Easy_Star
0xfcb0707b tut_gtr_extsus_rhythmcoop_FaceOffStar
0x451b90a5 tut_gtr_extsus_rhythm_Medium_Tapping
0xca0d20c9 tut_gtr_extsus_guitarcoop_Easy_Tapping
0xc4af20f3 tut_gtr_extsus_rhythmcoop_Hard_Star
0x46160102 tut_gtr_extsus_rhythmcoop_Easy_Tapping
0xdca8e10a tut_gtr_extsus_lightshow_notes
0x0e2e8157 tut_gtr_extsus_drum_FaceOffStar
0xaf7f615b tut_gtr_extsus_Medium_Star
0xcf878178 tut_gtr_extsus_rhythm_Easy_StarBattleMode
0x1d52a18a tut_gtr_extsus_song_drum_Hard
0xb61f9195 tut_gtr_extsus_Easy_WhammyController
0x8011e1a9 tut_gtr_extsus_Expert_Star
0x586331b0 tut_gtr_extsus_Hard_Tapping
0xf2a831b8 tut_gtr_extsus_rhythm_FaceOffP1
0x06b781ba tut_gtr_extsus_aux_Hard_StarBattleMode
0x6435f20e tut_gtr_extsus_drum_Easy_Star
0xefd9d220 tut_gtr_extsus_song_vocals
0xeb56f248 tut_gtr_extsus_rhythm_Easy_Tapping
0x35bc925b tut_gtr_extsus_song_rhythm_Medium
0x3ad7226d tut_gtr_extsus_Medium_WhammyController
0x91368298 tut_gtr_extsus_drums_notes
0xedfad29e tut_gtr_extsus_song_Hard
0x8727e2c8 tut_gtr_extsus_Easy_DrumFill
0x9cc5c2cf tut_gtr_extsus_song_guitarcoop_Hard
0xd911c2d8 tut_gtr_extsus_song_drum_Medium
0x6df092d8 tut_gtr_extsus_drum_Easy_WhammyController
0x3ad772f1 tut_gtr_extsus_aux_FaceOffP2
0x743cf310 tut_gtr_extsus_drum_Easy_Tapping
0x7a88c312 tut_gtr_extsus_rhythm_markers
