0xee89ca74 scripts\guitar\guitar_budgets.qb
0x25e38a80 twelveseconddebug_rhythmcoop_Expert_WhammyController
0x14b0ca81 twelveseconddebug_rhythmcoop_Easy_Star
0x22eb9a9b twelveseconddebug_triggers
0x2ef9baa6 twelveseconddebug_scripts
0x90f9bab3 twelveseconddebug_song_rhythm_Hard
0xb4e18ab4 twelveseconddebug_guitarcoop_Hard_Tapping
0x73ba4ab4 twelveseconddebug_Expert_DrumFill
0x5d5eeacd twelveseconddebug_song_drum_Easy
0x1be8fad2 twelveseconddebug_song_rhythmcoop_Hard
0xf8473ae1 twelveseconddebug_rhythm_Medium_WhammyController
0x57662aed twelveseconddebug_crowd
0x28980af2 twelveseconddebug_aux_Medium_WhammyController
0x98b80af2 twelveseconddebug_cameras
0xe3549afa twelveseconddebug_rhythm_Expert_Tapping
0x1a237b14 twelveseconddebug_Hard_Star
0xd0628b22 twelveseconddebug_drum_Expert_Tapping
0x5df00b25 twelveseconddebug_song_rhythm_Medium
0x666e3b32 twelveseconddebug_scripts_notes
0xa905fb36 twelveseconddebug_rhythmcoop_Expert_Star
0x57ca9b42 twelveseconddebug_song_rhythmcoop_Medium
0x25e87b43 twelveseconddebug_Expert_WhammyController
0xfd502b55 twelveseconddebug_drum_markers
0x38faab7f twelveseconddebug_rhythmcoop_Hard_Tapping
0x5400abc0 twelveseconddebug_song_aux_Hard
0x866b7bc4 twelveseconddebug_rhythmcoop_Medium_Star
0x326efbe8 twelveseconddebug_lightshow_notes
0xac4e3c0c twelveseconddebug_drum_Easy_Star
0xa95fcc10 twelveseconddebug_rhythmcoop_Expert_Tapping
0x6aeccc52 twelveseconddebug_lyrics
0x57fa8c6d twelveseconddebug_Easy_Tapping
0xb7453cb0 twelveseconddebug_aux_Hard_WhammyController
0xcea17cc4 twelveseconddebug_guitarcoop_FaceOffP2
0xb2f30d10 twelveseconddebug_rhythm_markers
0xf34d4d12 twelveseconddebug_rhythm_Easy_Star
0x70612d1c twelveseconddebug_rhythm_Hard_Tapping
0xaed40d1e twelveseconddebug_drum_Medium_WhammyController
0xeaf12d55 twelveseconddebug_guitarcoop_Medium_Tapping
0x5b437d6d twelveseconddebug_aux_Medium_StarBattleMode
0x57a82d7e twelveseconddebug_guitarcoop_FaceOffP1
0x442f3d95 twelveseconddebug_anim_notes
0xdea24db7 twelveseconddebug_song_rhythmcoop_Expert
0x9a37cdc8 twelveseconddebug_rhythmcoop_FaceOffStar
0xd498ddd0 twelveseconddebug_song_rhythm_Expert
0xd3acde04 twelveseconddebug_aux_Easy_Tapping
0x2c13de0a twelveseconddebug_BossBattleP1
0xadc68e5e twelveseconddebug_rhythm_Medium_StarBattleMode
0xdc772e85 twelveseconddebug_song_aux_Easy
0x05531e9d twelveseconddebug_timesig
0xcd385ed0 twelveseconddebug_guitarcoop_Expert_Tapping
0xfa6c7ed6 twelveseconddebug_Hard_DrumUnmute
0x2455eeec twelveseconddebug_FaceOffP2
0xbfe7af3c twelveseconddebug_drum_Expert_StarBattleMode
0xc709af47 twelveseconddebug_drums
0xbd5cbf56 twelveseconddebug_FaceOffP1
0x41c0cf83 twelveseconddebug_rhythm_Hard_WhammyController
0xd5296f88 twelveseconddebug_song_drum_Hard
0x8e96bf95 twelveseconddebug_rhythmcoop_Medium_Tapping
0x939f7f97 twelveseconddebug_song_rhythmcoop_Easy
0xb51a8fb0 twelveseconddebug_BossBattleP2
0x9bcadfbf twelveseconddebug_lightshow
0x58783fde twelveseconddebug_drum_Easy_StarBattleMode
0x188e3ff6 twelveseconddebug_song_rhythm_Easy
0xdeb95ffc twelveseconddebug_Hard_StarBattleMode
0xcab834ca songs\twelveseconddebug_song_scripts.qb
0x0fd5d9ad twelveseconddebug_song_startup
0xd9ac80c8 c:/gh4_2/data/songs/twelveseconddebug.mid.qs
0xb41aa205 songs\placeholder.mid.qb
0xb092c00d placeholder_rhythmcoop_Medium_WhammyController
0x71b3004e placeholder_rhythm_Medium_WhammyController
0x4fd90050 placeholder_rhythmcoop_Expert_Tapping
0xd18f406f placeholder_Easy_DrumUnmute
0x42ba8080 placeholder_guitarcoop_FaceOffP2
0x26b5c08f placeholder_rhythm_Easy_Star
0x7f7ec0a6 placeholder_Hard_Tapping
0x9e36f0c7 placeholder_anim
0x51c3f0f0 placeholder_aux_Hard_WhammyController
0xabef00f2 placeholder_rhythm_Easy_StarBattleMode
0xf0f5610a placeholder_rhythm_Easy_WhammyController
0x0c77e115 placeholder_guitarcoop_Medium_Tapping
0x31b6a118 placeholder_guitarcoop_Expert_StarBattleMode
0xbdc5b12d placeholder_aux_Medium_StarBattleMode
0xdbb3d13a placeholder_guitarcoop_FaceOffP1
0x4ea68147 placeholder_aux_Easy_StarBattleMode
0x0702114f placeholder_aux_Expert_WhammyController
0x0c6c8152 placeholder_song_aux_Hard
0x9f8e0165 placeholder_Easy_Star
0x3e0211a0 placeholder_scripts_notes
0xcb70f1ca placeholder_song_drum_Hard
0x1822b20f placeholder_aux_Easy_Star
0xb217a24e placeholder_drum_Easy_Star
0xcd76b26b placeholder_song_rhythm_Easy
0x2bbe9290 placeholder_guitarcoop_Expert_Tapping
0x6b7d62b6 placeholder_drum_Easy_Tapping
0xf0eb02ca placeholder_drum_Expert_WhammyController
0xaaa282ca placeholder_lightshow_notes
0x325342d2 placeholder_rhythmcoop_Expert_StarBattleMode
0x891b431b placeholder_rhythmcoop_Expert_Star
0xf5b5734b placeholder_guitarcoop_Expert_WhammyController
0x09981352 placeholder_drum_Easy_WhammyController
0xacaa9352 placeholder_rhythm_markers
0x77d4236f placeholder_song_rhythmcoop_Medium
0x62c5f38f placeholder_song_Hard
0xeb763396 placeholder_Expert_DrumFill
0x06545399 placeholder_aux_Easy_Tapping
0x1f8483d3 placeholder_song_rhythmcoop_Easy
0x681073d5 placeholder_rhythmcoop_Medium_Tapping
0x837e03e2 placeholder_song_rhythm_Expert
0xa675c3e9 placeholder_rhythmcoop_Medium_Star
0x733d540b placeholder_Medium_DrumUnmute
0x841b0417 placeholder_song_aux_Easy
0x502da418 placeholder_rhythmcoop_Hard_WhammyController
0x9269048f placeholder_rhythm_Expert_Tapping
0x4307748f placeholder_song_drum_Easy
0x0a16d517 placeholder_song_rhythm_Medium
0x7c43e51f placeholder_fretbars
0x2d26052b placeholder_Medium_WhammyController
0x5095154f placeholder_lyrics
0x7ccc1578 placeholder_guitarcoop_Hard_Star
0xfebcf59a placeholder_song_rhythmcoop_Expert
0x940355b4 placeholder_rhythm_Easy_Tapping
0xd63375c2 placeholder_vocals_note_range
0xbc2be5c5 placeholder_rhythmcoop_Medium_StarBattleMode
0xba2975e5 placeholder_rhythmcoop_FaceOffStar
0xbfce060f placeholder_guitarcoop_Medium_StarBattleMode
0x46a4763a placeholder_Easy_WhammyController
0x33bd163a placeholder_aux_Expert_StarBattleMode
0x51e72644 placeholder_rhythmcoop_Easy_Tapping
0x2288a68e placeholder_triggers
0x97f30696 placeholder_song_rhythmcoop_Hard
0x98ab36c5 placeholder_rhythmcoop_Easy_Star
0xeab276ca placeholder_song_Easy
0x1146a6fc placeholder_aux_Hard_StarBattleMode
0xb5a0770a placeholder_rhythm_Medium_Tapping
0x4501372e placeholder_song_rhythm_Hard
0xf40f2749 placeholder_rhythm_Hard_StarBattleMode
0x5cf5a765 placeholder_anim_notes
0xddfc078f placeholder_guitarcoop_Easy_Tapping
0x53c847d2 placeholder_guitarcoop_Hard_WhammyController
0x62a007f4 placeholder_Hard_DrumUnmute
0x7fc9680f placeholder_vocals_freeform
0xc9dd6860 placeholder_drum_Expert_StarBattleMode
0xf936a868 placeholder_drum_markers
0xf6175868 placeholder_lightshow
0xf218f877 placeholder_triggers_notes
0xf11ec879 placeholder_guitarcoop_Hard_Tapping
0xd0813881 placeholder_FaceOffP1
0x6cb5889d placeholder_guitarcoop_Easy_StarBattleMode
0x1639e8a2 placeholder_Hard_StarBattleMode
0xf0b3a8d1 placeholder_rhythm_FaceOffP2
0x94bce8de placeholder_guitarcoop_Easy_Star
0x5b206902 placeholder_aux_Expert_Tapping
0xe208592a placeholder_drum_Hard_StarBattleMode
0x4988693b placeholder_FaceOffP2
0x28b1295f placeholder_song_guitarcoop_Hard
0xcf81596a placeholder_vocals_phrases
0x69baf96b placeholder_rhythm_FaceOffP1
0x953c4984 placeholder_drum_FaceOffStar
0x9beef98c placeholder_crowd
0x6017398e placeholder_Expert_WhammyController
0x7d05e9b2 placeholder_rhythmcoop_Hard_Tapping
0x210379d2 placeholder_song_Medium
0xf21639e0 placeholder_rhythmcoop_Easy_WhammyController
0x42030a0b placeholder_song_drum_Medium
0x6411ca10 placeholder_drum_FaceOffP2
0x0899aa1f placeholder_Medium_StarBattleMode
0xf1f3da2a placeholder_guitarcoop_Easy_WhammyController
0x30b01a38 placeholder_rhythm_Expert_StarBattleMode
0xb8e19a42 placeholder_rhythm_Hard_Tapping
0xce24da51 placeholder_aux_FaceOffP2
0x73d44a68 placeholder_Easy_DrumFill
0xdee03a6f placeholder_rhythmcoop_Easy_StarBattleMode
0x7ce91a87 placeholder_aux_Medium_Tapping
0x22f66acc placeholder_song_aux_Expert
0xac936b26 placeholder_FaceOffStar
0x41467b45 placeholder_guitarcoop_Expert_Star
0xe4613b5d placeholder_rhythm_FaceOffStar
0x70dbcb63 placeholder_rhythmcoop_Hard_Star
0x63dcbb6e placeholder_performance
0x52dbbb6f placeholder_aux_Expert_Star
0x4f551b86 placeholder_song_guitarcoop_Expert
0x666f0b9d placeholder_timesig
0x7db53b9d placeholder_aux_Medium_Star
0xfd189baa placeholder_drum_FaceOffP1
0x6e28fbb7 placeholder_guitarcoop_Medium_Star
0xe49febc2 placeholder_Hard_WhammyController
0x572d8beb placeholder_aux_FaceOffP1
0xa0c6ac1a placeholder_song_guitarcoop_Easy
0xd1516c26 placeholder_crowd_notes
0x0b817c26 placeholder_drums
0xab9ebc39 placeholder_song_aux_Medium
0x3ee44c61 placeholder_guitar_markers
0x2ab69c6f placeholder_aux_Hard_Tapping
0x18e23c7c placeholder_drum_Expert_Tapping
0xb17c0c8d placeholder_BossBattleP2
0xfda3fca8 placeholder_rhythmcoop_Expert_WhammyController
0x77fefcc3 placeholder_Hard_Star
0x3c823ceb placeholder_rhythm_Expert_WhammyController
0x52cefcf2 placeholder_rhythm_Hard_WhammyController
0xcb6bdcfe placeholder_song_drum_Expert
0x86e10d08 placeholder_Expert_StarBattleMode
0xf3f86d08 placeholder_aux_Easy_WhammyController
0x23c54d12 placeholder_Expert_Tapping
0xcec53d29 placeholder_rhythm_Hard_Star
0xb0cfdd2a placeholder_Medium_Star
0xbec8bd2f placeholder_rhythm_Medium_StarBattleMode
0x28755d37 placeholder_BossBattleP1
0x479fad40 placeholder_drum_Hard_Tapping
0x76838d4a placeholder_Medium_DrumFill
0xf83d8d51 placeholder_rhythm_Medium_Star
0x7269dd66 placeholder_Expert_DrumUnmute
0xc63dcd73 placeholder_song_guitarcoop_Medium
0x61e98d91 placeholder_aux_FaceOffStar
0xd7530da3 placeholder_rhythm_Expert_Star
0x72744dbb placeholder_guitarcoop_FaceOffStar
0x81001dd4 placeholder_rhythmcoop_Hard_StarBattleMode
0x9fa15dd8 placeholder_Expert_Star
0x4a332dea placeholder_aux_Medium_WhammyController
0xf0696e51 placeholder_song_vocals
0xbdda3e6f placeholder_drum_Medium_WhammyController
0xbde87e91 placeholder_drum_Easy_StarBattleMode
0x040c3e97 placeholder_Medium_Tapping
0x4ead5e9b placeholder_rhythmcoop_FaceOffP2
0x9c124e9c placeholder_vocals_markers
0xaba38eaa placeholder_drum_Hard_WhammyController
0x5ba1eeaf placeholder_cameras_notes
0x8e863ee9 placeholder_drums_notes
0x49d9cf19 placeholder_Easy_StarBattleMode
0xd7a40f21 placeholder_rhythmcoop_FaceOffP1
0x3355af26 placeholder_guitarcoop_Hard_StarBattleMode
0xa86baf27 placeholder_song_Expert
0x539c0f50 placeholder_Easy_Tapping
0x47a5cf77 placeholder_drum_Medium_StarBattleMode
0xa60e7f7a placeholder_drum_Expert_Star
0x8960ff88 placeholder_drum_Medium_Star
0x2726ff8e placeholder_Hard_DrumFill
0x4dc5afa6 placeholder_scripts
0xf0524fa9 placeholder_aux_Hard_Star
0x5a675fe8 placeholder_drum_Hard_Star
0xb8844fee placeholder_guitarcoop_Medium_WhammyController
0xfb841ff2 placeholder_cameras
0x3f2b4ff9 placeholder_drum_Medium_Tapping
0x07c03936 songs\placeholder_song_scripts.qb
0x0bb35a90 PlaceHolder_song_startup
0x00c1fb09 car_female_anim_struct_PlaceHolder
0x8ad96f58 car_male_anim_struct_PlaceHolder
0xdeaa82f7 c:/gh4_2/data/songs/placeholder.mid.qs
0xff725a87 songs\tut_bass_opennote.mid.qb
0x0f21100d tut_bass_opennote_rhythmcoop_Easy_WhammyController
0x7ede2010 tut_bass_opennote_drum_FaceOffStar
0xd97ef051 tut_bass_opennote_rhythm_Medium_Star
0x91ea9058 tut_bass_opennote_aux_Medium_Star
0x90f37093 tut_bass_opennote_rhythm_markers
0xf61070a3 tut_bass_opennote_rhythm_Expert_Star
0xbe8410aa tut_bass_opennote_aux_Expert_Star
0x515330ae tut_bass_opennote_Easy_Tapping
0xc0e460ba tut_bass_opennote_rhythm_Medium_Tapping
0x8e7280d8 tut_bass_opennote_song_guitarcoop_Easy
0xc47510dc tut_bass_opennote_aux_Medium_WhammyController
0xbf7700ea tut_bass_opennote_drum_Medium_StarBattleMode
0x21bac0f6 tut_bass_opennote_vocals_note_range
0x825890ff tut_bass_opennote_rhythm_FaceOffP1
0xcea9c109 tut_bass_opennote_song_aux_Expert
0x53714137 tut_bass_opennote_drum_Hard_WhammyController
0x84b4e13f tut_bass_opennote_Medium_DrumUnmute
0x1b51c145 tut_bass_opennote_rhythm_FaceOffP2
0x3fdfd16e tut_bass_opennote_drum_Expert_WhammyController
0x566b9176 tut_bass_opennote_song_aux_Hard
0x64050184 tut_bass_opennote_scripts_notes
0x33e0618a tut_bass_opennote_Easy_WhammyController
0x8e4e418f tut_bass_opennote_drum_Easy_Star
0x0c8481eb tut_bass_opennote_drum_Easy_StarBattleMode
0x35a80201 tut_bass_opennote_song_rhythmcoop_Expert
0xf729120b tut_bass_opennote_song_drum_Hard
0x4225a22b tut_bass_opennote_aux_Easy_Star
0x60197259 tut_bass_opennote_rhythmcoop_FaceOffP2
0x713d827e tut_bass_opennote_rhythmcoop_FaceOffStar
0x3fc1b2ae tut_bass_opennote_rhythm_Easy_WhammyController
0x2aba62c9 tut_bass_opennote_BossBattleP1
0x83dce2e7 tut_bass_opennote_aux_Expert_StarBattleMode
0xe72d133f tut_bass_opennote_rhythm_Expert_Tapping
0x93fc5373 tut_bass_opennote_Hard_Star
0xb3b33373 tut_bass_opennote_BossBattleP2
0xa9e1639f tut_bass_opennote_song_drum_Medium
0x0cc4f3c7 tut_bass_opennote_guitarcoop_Easy_WhammyController
0x9396c3ca tut_bass_opennote_vocals_freeform
0xf91023e3 tut_bass_opennote_rhythmcoop_FaceOffP1
0x7a631402 tut_bass_opennote_aux_Expert_Tapping
0xba08c41c tut_bass_opennote_guitarcoop_Easy_Star
0xe1a2042d tut_bass_opennote_aux_Hard_WhammyController
0xde1c1433 tut_bass_opennote_song_aux_Easy
0x54c11452 tut_bass_opennote_rhythmcoop_Expert_WhammyController
0x6d613472 tut_bass_opennote_rhythmcoop_Medium_Star
0x420fb480 tut_bass_opennote_rhythmcoop_Expert_Star
0xffb8f48d tut_bass_opennote_rhythmcoop_Expert_Tapping
0x252754bd tut_bass_opennote_rhythm_Hard_Star
0xbcc0d4f4 tut_bass_opennote_song_rhythmcoop_Medium
0x2089b56a tut_bass_opennote_song_drum_Expert
0x0605059d tut_bass_opennote_song_guitarcoop_Hard
0xbc1615c8 tut_bass_opennote_guitarcoop_Medium_Tapping
0x0da445f0 tut_bass_opennote_aux_Medium_StarBattleMode
0xa40235f9 tut_bass_opennote_rhythm_Medium_WhammyController
0xc154f5fb tut_bass_opennote_aux_Hard_Tapping
0x6282961c tut_bass_opennote_drum_Medium_Star
0x96089642 tut_bass_opennote_guitarcoop_Hard_Tapping
0x97701646 tut_bass_opennote_anim_notes
0x9bdf664d tut_bass_opennote_guitarcoop_Expert_Tapping
0x5364a650 tut_bass_opennote_drum_Hard_StarBattleMode
0x8db62654 tut_bass_opennote_aux_FaceOffStar
0xc522465d tut_bass_opennote_rhythm_FaceOffStar
0xad8ac68b tut_bass_opennote_FaceOffP2
0x9adc268f tut_bass_opennote_Medium_DrumFill
0x942216c9 tut_bass_opennote_rhythm_Easy_Tapping
0x4dec16ee tut_bass_opennote_drum_Expert_Star
0x268236ef tut_bass_opennote_lyrics
0xd8718708 tut_bass_opennote_rhythmcoop_Medium_Tapping
0x11e6a714 tut_bass_opennote_guitarcoop_Medium_WhammyController
0x34839731 tut_bass_opennote_FaceOffP1
0x7f5e974e tut_bass_opennote_song_drum_Easy
0x9cf4d782 tut_bass_opennote_drum_Easy_Tapping
0x5daa6787 tut_bass_opennote_aux_Medium_Tapping
0x1a13b789 tut_bass_opennote_rhythmcoop_Hard_Tapping
0xfbf99796 tut_bass_opennote_drum_markers
0x5e6fe7a1 tut_bass_opennote_rhythmcoop_Hard_Star
0x070167b5 tut_bass_opennote_Expert_WhammyController
0x1215f7d8 tut_bass_opennote_lightshow
0x47c117fc tut_bass_opennote_song_aux_Medium
0x310fa7fd tut_bass_opennote_drum_Expert_StarBattleMode
0x2b55a817 tut_bass_opennote_song_rhythm_Medium
0x85e06852 tut_bass_opennote_Expert_DrumUnmute
0x07299853 tut_bass_opennote_Expert_DrumFill
0x54b12863 tut_bass_opennote_rhythmcoop_Hard_StarBattleMode
0xc141786b tut_bass_opennote_drum_FaceOffP1
0xb0161874 tut_bass_opennote_drum_Hard_Tapping
0x36f1787f tut_bass_opennote_rhythmcoop_Easy_Tapping
0x7650f8c7 tut_bass_opennote_aux_Hard_StarBattleMode
0x0cdde8d4 tut_bass_opennote_rhythm_Hard_StarBattleMode
0x73fd98e5 tut_bass_opennote_crowd_notes
0xcc8188f5 tut_bass_opennote_guitarcoop_Expert_StarBattleMode
0x19f028f7 tut_bass_opennote_rhythmcoop_Medium_WhammyController
0x46fd290f tut_bass_opennote_lightshow_notes
0x3d0da91b tut_bass_opennote_Expert_Star
0xcd57a91b tut_bass_opennote_rhythm_Easy_Star
0xb8c0d93f tut_bass_opennote_rhythm_Hard_Tapping
0xe933095c tut_bass_opennote_rhythm_Expert_WhammyController
0x0eb0d97a tut_bass_opennote_song_Easy
0xff84c99c tut_bass_opennote_rhythm_Expert_StarBattleMode
0xbaea59b4 tut_bass_opennote_guitarcoop_Easy_Tapping
0x527839ba tut_bass_opennote_guitarcoop_Hard_Star
0x508cc9cc tut_bass_opennote_crowd
0x584829d1 tut_bass_opennote_drum_FaceOffP2
0x439999d5 tut_bass_opennote_aux_Easy_WhammyController
0x126329e9 tut_bass_opennote_Medium_Star
0xb61f1a07 tut_bass_opennote_rhythmcoop_Easy_Star
0xedb63a0d tut_bass_opennote_aux_Easy_Tapping
0xb960ba20 tut_bass_opennote_guitarcoop_FaceOffStar
0x2c2aca2a tut_bass_opennote_drums_notes
0x29d35a4c tut_bass_opennote_Easy_DrumFill
0xb9472a54 tut_bass_opennote_song_rhythmcoop_Hard
0x9423ca75 tut_bass_opennote_aux_FaceOffP2
0xe6e49a91 tut_bass_opennote_guitarcoop_Hard_StarBattleMode
0x52c59a92 tut_bass_opennote_song_vocals
0xf3d8baab tut_bass_opennote_vocals_phrases
0xf3a51ab8 tut_bass_opennote_Expert_StarBattleMode
0x0d293ae8 tut_bass_opennote_song_guitarcoop_Medium
0x4a305b10 tut_bass_opennote_Medium_WhammyController
0x2d24ab39 tut_bass_opennote_cameras
0xcf646b3f tut_bass_opennote_rhythmcoop_Expert_StarBattleMode
0x9b651b6d tut_bass_opennote_scripts
0x3dd0ebaa tut_bass_opennote_Easy_DrumUnmute
0x5cd79bb1 tut_bass_opennote_guitarcoop_Expert_WhammyController
0xce411bb6 tut_bass_opennote_triggers_notes
0x0d2a9bcf tut_bass_opennote_aux_FaceOffP1
0x1618abdf tut_bass_opennote_Hard_StarBattleMode
0x0ac75be4 tut_bass_opennote_song_Expert
0x2694dbff tut_bass_opennote_song_rhythm_Easy
0x8441ec1d tut_bass_opennote_song_guitarcoop_Expert
0x411ccc28 tut_bass_opennote_rhythmcoop_Medium_StarBattleMode
0x663ebc29 tut_bass_opennote_drum_Hard_Star
0xa53c0c2c tut_bass_opennote_guitarcoop_Medium_Star
0x8effac31 tut_bass_opennote_Hard_DrumUnmute
0x86c75c3f tut_bass_opennote_song_Hard
0x6c0eac42 tut_bass_opennote_guitarcoop_FaceOffP2
0x49f88c64 tut_bass_opennote_Easy_StarBattleMode
0xc0e34c66 tut_bass_opennote_drums
0x91dbfc72 tut_bass_opennote_Hard_WhammyController
0x9db53c77 tut_bass_opennote_anim
0x89442c79 tut_bass_opennote_aux_Expert_WhammyController
0x3f0a0c84 tut_bass_opennote_drum_Medium_Tapping
0xf14adccf tut_bass_opennote_drum_Easy_WhammyController
0x8a528cde tut_bass_opennote_guitarcoop_Expert_Star
0x2ee81d02 tut_bass_opennote_triggers
0x83af8d11 tut_bass_opennote_song_Medium
0xb904bd2a tut_bass_opennote_guitarcoop_Easy_StarBattleMode
0x3855dd56 tut_bass_opennote_Medium_Tapping
0xa04bad5d tut_bass_opennote_vocals_markers
0x7dddbdaf tut_bass_opennote_Medium_StarBattleMode
0x72eeedcb tut_bass_opennote_drum_Medium_WhammyController
0xad1a8df5 tut_bass_opennote_rhythmcoop_Hard_WhammyController
0xf507fdf8 tut_bass_opennote_guitarcoop_FaceOffP1
0xaeff6e3f tut_bass_opennote_guitarcoop_Hard_WhammyController
0x71fc6e8b tut_bass_opennote_rhythm_Medium_StarBattleMode
0x01a6fe8b tut_bass_opennote_cameras_notes
0x70235e93 tut_bass_opennote_fretbars
0xaee35eba tut_bass_opennote_song_rhythm_Hard
0x1f9caed3 tut_bass_opennote_Expert_Tapping
0x7b8caed5 tut_bass_opennote_Easy_Star
0xa23d7ee2 tut_bass_opennote_song_rhythm_Expert
0x18c37f01 tut_bass_opennote_drum_Expert_Tapping
0x3130af11 tut_bass_opennote_song_rhythmcoop_Easy
0xb0cfbf56 tut_bass_opennote_timesig
0x9dfa2f56 tut_bass_opennote_rhythm_Hard_WhammyController
0x7db1ff58 tut_bass_opennote_Hard_Tapping
0x533dcf6f tut_bass_opennote_rhythm_Easy_StarBattleMode
0x29b0df7c tut_bass_opennote_aux_Easy_StarBattleMode
0xaa555f8d tut_bass_opennote_aux_Hard_Star
0x02bdafa0 tut_bass_opennote_guitar_markers
0x7d21efaa tut_bass_opennote_Hard_DrumFill
0xc1704fad tut_bass_opennote_performance
0x0b510fd8 tut_bass_opennote_rhythmcoop_Easy_StarBattleMode
0x42f92fe2 tut_bass_opennote_guitarcoop_Medium_StarBattleMode
0x0e3f9fe5 tut_bass_opennote_FaceOffStar
0xbe2be62d songs\tut_bass_opennote_song_scripts.qb
0x097c656e Tut_Bass_OpenNote_song_startup
0x95c27a75 c:/gh4_2/data/songs/tut_bass_opennote.mid.qs
0x165dc54d songs\tut_demo.mid.qb
0x450fc008 tut_demo_anim_notes
0x7df7d038 tut_demo_rhythm_Medium_Tapping
0xa413f04a tut_demo_guitarcoop_Expert_WhammyController
0xe1afe055 tut_demo_Hard_Star
0x2628605e tut_demo_drum_Medium_StarBattleMode
0xf0689061 tut_demo_drum_FaceOffStar
0xfab35083 tut_demo_drum_markers
0x0cee208e tut_demo_rhythm_FaceOffP1
0xbb782098 tut_demo_drum_Easy_Tapping
0xba3b50a0 tut_demo_timesig
0x6c7a50a7 tut_demo_cameras_notes
0x0f7610ce tut_demo_Expert_DrumFill
0xa246c0de tut_demo_rhythm_markers
0x3a8650f5 tut_demo_rhythmcoop_Hard_StarBattleMode
0x8ef3d108 tut_demo_Easy_WhammyController
0xf2da2115 tut_demo_rhythm_Easy_WhammyController
0x95e77134 tut_demo_rhythm_FaceOffP2
0x85ec1137 tut_demo_Hard_StarBattleMode
0xca2e2183 tut_demo_drum_Hard_WhammyController
0x10fd4186 tut_demo_Hard_DrumFill
0x8726618f tut_demo_aux_Expert_Tapping
0x4ea2a192 tut_demo_lightshow_notes
0xb6a1d19a tut_demo_rhythmcoop_Expert_StarBattleMode
0xc789f1a1 tut_demo_aux_Hard_Star
0xbcfbf1c2 tut_demo_drum_Easy_Star
0x870471ca tut_demo_rhythm_Expert_WhammyController
0x8e4ea1de tut_demo_drum_Easy_StarBattleMode
0x9f7231e1 tut_demo_song_rhythmcoop_Easy
0x88d3e207 tut_demo_guitarcoop_Hard_StarBattleMode
0xa0ef120a tut_demo_aux_Medium_Tapping
0x54dc6214 tut_demo_guitarcoop_Hard_Tapping
0xc59ca246 tut_demo_song_drum_Hard
0xb5443250 tut_demo_guitarcoop_Expert_StarBattleMode
0xc24c32b2 tut_demo_guitarcoop_FaceOffP2
0xf2c442d5 tut_demo_drum_Expert_WhammyController
0x5b456308 tut_demo_guitarcoop_FaceOffP1
0xe134430c tut_demo_rhythmcoop_Medium_WhammyController
0x358f6337 tut_demo_Easy_DrumUnmute
0x55879370 tut_demo_drums
0x5a3ea3bd tut_demo_rhythm_Expert_Tapping
0x36a3f3bd tut_demo_song_rhythmcoop_Expert
0x723673c2 tut_demo_rhythmcoop_FaceOffStar
0x386733d0 tut_demo_rhythm_FaceOffStar
0x2b3463d7 tut_demo_rhythm_Hard_Tapping
0xd8c743df tut_demo_rhythmcoop_Hard_Tapping
0xc5d593e3 tut_demo_Expert_WhammyController
0x2757d3ee tut_demo_song_drum_Medium
0x46d02417 tut_demo_FaceOffP1
0xf9ff6459 tut_demo_aux_FaceOffP2
0x440ff460 tut_demo_Easy_DrumFill
0xb2f9f466 tut_demo_BossBattleP2
0x45d1048c tut_demo_aux_Expert_WhammyController
0xd73ad49a tut_demo_guitarcoop_Hard_WhammyController
0x9191f49b tut_demo_scripts
0x1705b4a4 tut_demo_song_rhythmcoop_Hard
0x86a024ac tut_demo_Hard_DrumUnmute
0xab91e4cc tut_demo_rhythm_Hard_Star
0x27d044cf tut_demo_cameras
0x185d84f7 tut_demo_rhythmcoop_Easy_Star
0x604644fe tut_demo_lightshow
0xae3f051b tut_demo_song_drum_Expert
0x0b55052e tut_demo_rhythm_Expert_Star
0x4104453c tut_demo_rhythmcoop_Expert_Star
0x3b3c9547 tut_demo_guitarcoop_Medium_StarBattleMode
0xbfcb2548 tut_demo_song_rhythmcoop_Medium
0x4fe2458a tut_demo_aux_Hard_Tapping
0xdfd975ad tut_demo_FaceOffP2
0xd733c5bc tut_demo_guitarcoop_Easy_StarBattleMode
0x6e6ac5ce tut_demo_rhythmcoop_Medium_Star
0x243b85dc tut_demo_rhythm_Medium_Star
0x2bf0a5dc tut_demo_BossBattleP1
0x60f635e3 tut_demo_aux_FaceOffP1
0x8b37c5e9 tut_demo_drum_Expert_Tapping
0xa3381625 tut_demo_Medium_DrumUnmute
0xd1ae8665 tut_demo_drum_Hard_StarBattleMode
0xacfeb66c tut_demo_drum_Medium_Tapping
0xec34266d tut_demo_drum_Medium_Star
0xda0c368c tut_demo_Easy_StarBattleMode
0x38d9768d tut_demo_rhythmcoop_Medium_StarBattleMode
0xc35aa69f tut_demo_drum_Expert_Star
0xc5e816da tut_demo_crowd
0x4deb2703 tut_demo_song_drum_Easy
0xa850c749 tut_demo_drum_Expert_StarBattleMode
0xfc3aa74a tut_demo_guitarcoop_Hard_Star
0x6566774e tut_demo_rhythmcoop_Easy_StarBattleMode
0xd4df3750 tut_demo_rhythmcoop_Hard_WhammyController
0xd2c3e761 tut_demo_lyrics
