0xee89ca74 scripts\guitar\guitar_budgets.qb
0x81f40225 lovespreads_guitar_markers_text_3284a978
0x410bb2b2 lovespreads_guitar_markers_text_7a3b0fd0
0x2f26f322 lovespreads_guitar_markers_text_ab8df8c2
0x0f832593 lovespreads_guitar_markers_text_e5fa3adf
0x3a53b5ee lovespreads_guitar_markers_text_c85c2953
0x5bbed7e5 lovespreads_guitar_markers_text_9358aae5
0x65fbea33 lovespreads_guitar_markers_text_0d3c3f46
0xa1cd9a66 lovespreads_guitar_markers_text_19a9fabb
0x8d135bba lovespreads_guitar_markers_text_3ad4851f
0x6b318bea lovespreads_guitar_markers_text_a62ec6a2
0xe2283bf6 lovespreads_guitar_markers_text_3f279718
0x13a77c74 lovespreads_guitar_markers_text_b296c983
0xfb141cea lovespreads_guitar_markers_text_2b9f9839
0xde891f63 lovespreads_guitar_markers_text_a3ddd4a5
0xc3741f97 lovespreads_guitar_markers_text_80a0ab01
0x231f5065 songs\miserybusiness.mid_text.qb
0x5082000e miserybusiness_guitar_markers_text_fa296f2b
0xebb09066 miserybusiness_guitar_markers_text_eda21fe1
0x9d7210cc miserybusiness_guitar_markers_text_94c1e1e4
0x66680326 miserybusiness_guitar_markers_text_9687f060
0xe1b8632b miserybusiness_guitar_markers_text_19a9fabb
0xd93885e3 miserybusiness_guitar_markers_text_c81f0da9
0x8301e6da miserybusiness_guitar_markers_text_80a0ab01
0x86fce71c miserybusiness_guitar_markers_text_8a970a6f
0x8f05a747 miserybusiness_guitar_markers_text_51165c13
0x3b5d98ce miserybusiness_guitar_markers_text_e3325e6a
0x205de9f1 miserybusiness_guitar_markers_text_139e5bd5
0x6f530a6f miserybusiness_guitar_markers_text_ab8df8c2
0xd9b23b3b miserybusiness_guitar_markers_text_f0d86e2d
0xc181fb68 miserybusiness_guitar_markers_text_3284a978
0x017e4bff miserybusiness_guitar_markers_text_7a3b0fd0
0x4ff6dcde miserybusiness_guitar_markers_text_e5fa3adf
0x98f0fec9 miserybusiness_guitar_markers_text_63203e91
0x436d5fa1 miserybusiness_guitar_markers_text_87eef702
0x625e62bb songs\monsoon.mid_text.qb
0xb9a1f1bb monsoon_guitar_markers_text_eda21fe1
0x347962fb monsoon_guitar_markers_text_9687f060
0xf5c786c8 monsoon_guitar_markers_text_515578e9
0xacd408b5 monsoon_guitar_markers_text_5cc59b4d
0xef270924 monsoon_guitar_markers_text_2bc2abdb
0x14d27a15 monsoon_guitar_markers_text_c5cccaf7
0xdd4a2aef monsoon_guitar_markers_text_b7298c8f
0x1de7bd03 monsoon_guitar_markers_text_e5fa3adf
0x28372d7e monsoon_guitar_markers_text_c85c2953
0x31cb2a9b songs\mountainsong.mid_text.qb
0x5a13d1a7 mountainsong_guitar_markers_text_8f870b7e
0xfea2d338 mountainsong_guitar_markers_text_6c70df2b
0x1591f3c6 mountainsong_guitar_markers_text_d664f5e4
0x536af4e3 mountainsong_guitar_markers_text_85137a1e
0xf0322622 mountainsong_guitar_markers_text_759f9006
0x663bc765 mountainsong_guitar_markers_text_33b0b57a
0x9809292e mountainsong_guitar_markers_text_b5a63e78
0x1fb6d9ec mountainsong_guitar_markers_text_e5fa3adf
0xad726be2 mountainsong_guitar_markers_text_7ca9dbb5
0xae856c5a mountainsong_guitar_markers_text_5cc59b4d
0xddbcddb3 mountainsong_guitar_markers_text_1c1a2ba4
0xed766dcb mountainsong_guitar_markers_text_2bc2abdb
0xb2ecce67 mountainsong_guitar_markers_text_f2144a88
0x16831efa mountainsong_guitar_markers_text_c5cccaf7
0xecc75c2a songs\mrcrowley.mid_text.qb
0x61c4d0e0 mrcrowley_guitar_markers_text_9687f060
0xba324224 mrcrowley_guitar_markers_text_f1847412
0xad0f7292 mrcrowley_guitar_markers_text_8858ccb6
0xec1c43a0 mrcrowley_guitar_markers_text_eda21fe1
0x242104a3 mrcrowley_guitar_markers_text_613b6983
0x093ba4fe mrcrowley_guitar_markers_text_8f3508af
0xe9b1d7ad mrcrowley_guitar_markers_text_f8323839
0x416fc80e mrcrowley_guitar_markers_text_c5cccaf7
0xf969baae mrcrowley_guitar_markers_text_5cc59b4d
0xfc37ab16 mrcrowley_guitar_markers_text_163c5915
0xba9abb3f mrcrowley_guitar_markers_text_2bc2abdb
0x548c3b5a mrcrowley_guitar_markers_text_6656ad9a
0x61d85b8b mrcrowley_guitar_markers_text_60477502
0xf44a3d34 mrcrowley_guitar_markers_text_721ab128
0x18bb2df5 mrcrowley_guitar_markers_text_11519d0c
0xbdf13df8 mrcrowley_guitar_markers_text_f94e24b8
0x92387b67 songs\nevertoolate.mid_text.qb
0xe67580d8 nevertoolate_guitar_markers_text_b0acb432
0x309b716f nevertoolate_guitar_markers_text_0dc06e67
0x5f230180 nevertoolate_guitar_markers_text_c0c640bd
0xfd3153e4 nevertoolate_guitar_markers_text_eda21fe1
0xa563b40f nevertoolate_guitar_markers_text_b7c1702b
0xb1572497 nevertoolate_guitar_markers_text_515578e9
0x5042d84a nevertoolate_guitar_markers_text_c5cccaf7
0x2e98c952 nevertoolate_guitar_markers_text_5ea2d51e
0xe844aaea nevertoolate_guitar_markers_text_5cc59b4d
0xf244cc49 nevertoolate_guitar_markers_text_4c696258
0xc5655e1f nevertoolate_guitar_markers_text_fe9fe76c
0x6e959ea6 nevertoolate_guitar_markers_text_2ec82191
0x0eac6efd nevertoolate_guitar_markers_text_29a5e588
0x6ca78f21 nevertoolate_guitar_markers_text_c85c2953
0x59771f5c nevertoolate_guitar_markers_text_e5fa3adf
0xee8b4308 songs\nosleeptillbrooklyn.mid_text.qb
0x562e74af nosleeptillbrooklyn_guitar_markers_text_d53affdc
0x355e85cc nosleeptillbrooklyn_guitar_markers_text_52ae280b
0x781397e2 nosleeptillbrooklyn_guitar_markers_text_fb97521e
0xccc5a8ea nosleeptillbrooklyn_guitar_markers_text_84cd9beb
0x31f5daaa nosleeptillbrooklyn_guitar_markers_text_9af26b7c
0x039a5b65 nosleeptillbrooklyn_guitar_markers_text_c7bec242
0x9af34d7e nosleeptillbrooklyn_guitar_markers_text_6839d7e7
0x449fadbc nosleeptillbrooklyn_guitar_markers_text_558552dd
0x66af2f17 nosleeptillbrooklyn_guitar_markers_text_9687f060
0x66f33d89 songs\nosleeptillbrooklyn_menumusic.mid_text.qb
0xcef31017 songs\nuvole.mid_text.qb
0xef25c010 nuvole_guitar_markers_text_fe9fe76c
0x73378153 nuvole_guitar_markers_text_e5fa3adf
0xc20434e5 nuvole_guitar_markers_text_5cc59b4d
0xb13d850c nuvole_guitar_markers_text_1c1a2ba4
0x079cc543 nuvole_guitar_markers_text_e3325e6a
0x81f73574 nuvole_guitar_markers_text_2bc2abdb
0x3dbf1672 nuvole_guitar_markers_text_7a3b0fd0
0xe5f9d86e nuvole_guitar_markers_text_c81f0da9
0xb3c4faca nuvole_guitar_markers_text_51165c13
0xbfc0bb57 nuvole_guitar_markers_text_80a0ab01
0x3febac5c nuvole_guitar_markers_text_85137a1e
0xd771cdeb nuvole_guitar_markers_text_eda21fe1
0xdd793ea6 nuvole_guitar_markers_text_19a9fabb
0x6147b9b4 songs\obstacle1.mid_text.qb
0xc1efc021 obstacle1_guitar_markers_text_6b15a9e9
0x4f3f50ca obstacle1_guitar_markers_text_3284a978
0xe1eda1cd obstacle1_guitar_markers_text_ab8df8c2
0x6a7ba469 obstacle1_guitar_markers_text_4c696258
0xbb08e490 obstacle1_guitar_markers_text_a457b82e
0x534ea517 obstacle1_guitar_markers_text_e5769ef4
0xf498e701 obstacle1_guitar_markers_text_c85c2953
0xfea857bf obstacle1_guitar_markers_text_ad279178
0xe8d6a884 obstacle1_guitar_markers_text_9687f060
0x6f06c889 obstacle1_guitar_markers_text_19a9fabb
0x70e969c9 obstacle1_guitar_markers_text_64b21bee
0x650e3bc4 obstacle1_guitar_markers_text_eda21fe1
0x29684cb7 obstacle1_guitar_markers_text_515578e9
0x0dbf4d78 obstacle1_guitar_markers_text_80a0ab01
0xb5064569 songs\ontheroadagain.mid_text.qb
0x050ab08c ontheroadagain_guitar_markers_text_cc9895bc
0xd8b0f2a9 ontheroadagain_guitar_markers_text_5cc59b4d
0x9b43f338 ontheroadagain_guitar_markers_text_2bc2abdb
0x6983471f ontheroadagain_guitar_markers_text_e5fa3adf
0x5c53d762 ontheroadagain_guitar_markers_text_c85c2953
0xc7cdf8ea ontheroadagain_guitar_markers_text_19a9fabb
0xeda8eb6d ontheroadagain_guitar_markers_text_5591c406
0xcdc50ba7 ontheroadagain_guitar_markers_text_eda21fe1
0x81a37cd4 ontheroadagain_guitar_markers_text_515578e9
0xa5747d1b ontheroadagain_guitar_markers_text_80a0ab01
0x939c0115 songs\onearmedscissor.mid_text.qb
0xdceb30e5 onearmedscissor_guitar_markers_text_ee782bea
0x04e421a0 onearmedscissor_guitar_markers_text_dc8ac854
0x05ba4219 onearmedscissor_guitar_markers_text_c85c2953
0x10cf04d5 onearmedscissor_guitar_markers_text_ab8df8c2
0x395f1572 onearmedscissor_guitar_markers_text_c5cccaf7
0xa62e3581 onearmedscissor_guitar_markers_text_f0d86e2d
0xbe1df5d2 onearmedscissor_guitar_markers_text_3284a978
0x471ea6fa onearmedscissor_guitar_markers_text_43e6f56a
0xd84ae9af onearmedscissor_guitar_markers_text_515578e9
0xe1fd2cec onearmedscissor_guitar_markers_text_77717a50
0xe0558e00 onearmedscissor_guitar_markers_text_6b485442
0xc4e4de75 onearmedscissor_guitar_markers_text_2652487f
0x942c9edc onearmedscissor_guitar_markers_text_eda21fe1
0xfde92af4 songs\onewayoranother.mid_text.qb
0xa9fc5044 onewayoranother_guitar_markers_text_515578e9
0x6842b477 onewayoranother_guitar_markers_text_9687f060
0xe59a2737 onewayoranother_guitar_markers_text_eda21fe1
0x41dc6b8f onewayoranother_guitar_markers_text_e5fa3adf
0x740cfbf2 onewayoranother_guitar_markers_text_c85c2953
0x48e9ac99 onewayoranother_guitar_markers_text_c5cccaf7
0xf0efde39 onewayoranother_guitar_markers_text_5cc59b4d
0x51ccbee9 onewayoranother_guitar_markers_text_f0fffbee
0xb31cdfa8 onewayoranother_guitar_markers_text_2bc2abdb
0x3fdd1c7c songs\ourtruth.mid_text.qb
0x1f364034 ourtruth_guitar_markers_text_e5fa3adf
0x2ae6d049 ourtruth_guitar_markers_text_c85c2953
0x32f5e2c4 ourtruth_guitar_markers_text_0d1fb360
0xd45b33d8 ourtruth_guitar_markers_text_7e554218
0xae05f582 ourtruth_guitar_markers_text_5cc59b4d
0xc2c226d9 ourtruth_guitar_markers_text_2241a30d
0x16038722 ourtruth_guitar_markers_text_c5cccaf7
0x3f333769 ourtruth_guitar_markers_text_b447dff3
0xe0d66938 ourtruth_guitar_markers_text_2d4e8e49
0x6e047992 ourtruth_guitar_markers_text_e1ea81bd
0xf7167bff ourtruth_guitar_markers_text_515578e9
0xebb84c25 ourtruth_guitar_markers_text_2652487f
0x48c4dcff ourtruth_guitar_markers_text_1b11b81a
0x5bab3586 songs\overkill.mid_text.qb
0x59658059 overkill_guitar_markers_text_b05acaba
0x946540d2 overkill_guitar_markers_text_8fa558bf
0x36c860ee overkill_guitar_markers_text_f300307c
0xbd617144 overkill_guitar_markers_text_c85c2953
0xdac9b28f overkill_guitar_markers_text_695fad6e
0xf955c364 overkill_guitar_markers_text_41f38062
0x721143d9 overkill_guitar_markers_text_cf765d0a
0x3982548f overkill_guitar_markers_text_5cc59b4d
0x7a71551e overkill_guitar_markers_text_2bc2abdb
0xe5d94577 overkill_guitar_markers_text_a6abbded
0x2b8f45f9 overkill_guitar_markers_text_96be69fe
0x5727b606 overkill_guitar_markers_text_6c97fad5
0xa3298615 overkill_guitar_markers_text_bd933a3d
0x8184262f overkill_guitar_markers_text_c5cccaf7
0x88165664 overkill_guitar_markers_text_6b15a9e9
0xb3079721 overkill_guitar_markers_text_249a6b87
0xc0330885 overkill_guitar_markers_text_3d169d16
0x25eee955 overkill_guitar_markers_text_ded97e6b
0x8397ca37 overkill_guitar_markers_text_5e54ab96
0x6091daf2 overkill_guitar_markers_text_515578e9
0x586eac61 overkill_guitar_markers_text_573dd2f8
0x7c3fed28 overkill_guitar_markers_text_2652487f
0xfbe3fd73 overkill_guitar_markers_text_c75dfa2c
0x2cf7ad81 overkill_guitar_markers_text_eda21fe1
0x535f2db8 overkill_guitar_markers_text_16ac0905
0x38544dea overkill_guitar_markers_text_13ad24e7
0xf73bef7f overkill_guitar_markers_text_0fb73844
0x6df18fb3 overkill_guitar_markers_text_62780534
0xad657014 songs\parabola.mid_text.qb
0xf9e0c09d parabola_guitar_markers_text_eda21fe1
0xf3940128 parabola_guitar_markers_text_93b18dc5
0x117aa12a parabola_guitar_markers_text_85137a1e
0xeed62396 parabola_guitar_markers_text_c2a10eee
0xa1b22776 parabola_guitar_markers_text_b7c1702b
0xb586b7ee parabola_guitar_markers_text_515578e9
0xaf663802 parabola_guitar_markers_text_2bc2abdb
0x9fac887a parabola_guitar_markers_text_1c1a2ba4
0xec953993 parabola_guitar_markers_text_5cc59b4d
0x54934b33 parabola_guitar_markers_text_c5cccaf7
0xf0fc9bae parabola_guitar_markers_text_f2144a88
0x5da68c25 parabola_guitar_markers_text_e5fa3adf
0x68761c58 parabola_guitar_markers_text_c85c2953
0xda197ce7 parabola_guitar_markers_text_b5a63e78
0x6a440ddf parabola_guitar_markers_text_2ec82191
0xfda0be6d parabola_guitar_markers_text_0ab8dc7f
0xf6955f30 parabola_guitar_markers_text_4c696258
0xcb6b4d3e songs\prettyvacant.mid_text.qb
0xf33661e4 prettyvacant_guitar_markers_text_c85c2953
0x4818b216 prettyvacant_guitar_markers_text_ac502270
0x77d5442f prettyvacant_guitar_markers_text_5cc59b4d
0x342645be prettyvacant_guitar_markers_text_2bc2abdb
0xcfd3368f prettyvacant_guitar_markers_text_c5cccaf7
0x2ec6ca52 prettyvacant_guitar_markers_text_515578e9
0xb4172aa4 prettyvacant_guitar_markers_text_dfeebe12
0x3268fd88 prettyvacant_guitar_markers_text_2652487f
0xaf6e16b4 songs\prisonerofsociety.mid_text.qb
0x995251a9 prisonerofsociety_guitar_markers_text_8fd70c9a
0x613ea1cd prisonerofsociety_guitar_markers_text_45a37065
0x0a4782b3 prisonerofsociety_guitar_markers_text_c85c2953
0x3f9712ce prisonerofsociety_guitar_markers_text_e5fa3adf
0x716e02fb prisonerofsociety_guitar_markers_text_3751a53b
0x77e2150f prisonerofsociety_guitar_markers_text_03b3f834
0x36a2d5d8 prisonerofsociety_guitar_markers_text_c5cccaf7
0xcd57a6e9 prisonerofsociety_guitar_markers_text_2bc2abdb
0x8ea4a778 prisonerofsociety_guitar_markers_text_5cc59b4d
0x7a3db7b0 prisonerofsociety_guitar_markers_text_dcaa21df
0xd7b72905 prisonerofsociety_guitar_markers_text_515578e9
0x885cb97f prisonerofsociety_guitar_markers_text_5c6b1158
0xb8aa4a58 prisonerofsociety_guitar_markers_text_475cfca9
0x24fcfa82 prisonerofsociety_guitar_markers_text_29806885
0x633ecab8 prisonerofsociety_guitar_markers_text_bdf130a9
0xced86d66 prisonerofsociety_guitar_markers_text_b089393f
0xc9ab4e41 prisonerofsociety_guitar_markers_text_14649c8b
0x9bd15e76 prisonerofsociety_guitar_markers_text_eda21fe1
0x90ec65c3 songs\pullmeunder.mid_text.qb
0x857fd032 pullmeunder_guitar_markers_text_63203e91
0x3877f17b pullmeunder_guitar_markers_text_fc96a10f
0xbd66b17f pullmeunder_guitar_markers_text_0ce129ce
0x26bde222 pullmeunder_guitar_markers_text_eeaa8c36
0x67a96258 pullmeunder_guitar_markers_text_c85c2953
0x5b4c3533 pullmeunder_guitar_markers_text_c5cccaf7
0xff23e5ae pullmeunder_guitar_markers_text_f2144a88
0xa0b94602 pullmeunder_guitar_markers_text_2bc2abdb
0x9073f67a pullmeunder_guitar_markers_text_1c1a2ba4
0x83e37768 pullmeunder_guitar_markers_text_836743fb
0xe34a4793 pullmeunder_guitar_markers_text_5cc59b4d
0x7376582b pullmeunder_guitar_markers_text_89d6a1e9
0xbb46a883 pullmeunder_guitar_markers_text_77a3dd8c
0xf98698eb pullmeunder_guitar_markers_text_f327b930
0xba59c9ee pullmeunder_guitar_markers_text_515578e9
0xe8c23caf pullmeunder_guitar_markers_text_acc16b4e
0x2a2b0cc9 pullmeunder_guitar_markers_text_5157a22b
0xf3bd7ced pullmeunder_guitar_markers_text_659ff0b5
0x20710d94 pullmeunder_guitar_markers_text_b6202283
0x26c6adeb pullmeunder_guitar_markers_text_1a6e1241
0xaeb4bed8 pullmeunder_guitar_markers_text_a0d36f29
0x4d0d2ef5 pullmeunder_guitar_markers_text_fa296f2b
0x1ea5df2a pullmeunder_guitar_markers_text_85137a1e
0x07c92fdc pullmeunder_guitar_markers_text_10dff053
0xf9ab6280 songs\purplehaze.mid_text.qb
0xda3ae1e1 purplehaze_guitar_markers_text_f694c14e
0xe6d49598 purplehaze_guitar_markers_text_8c8dee63
0x93ff25bc purplehaze_guitar_markers_text_0fb73844
0x48336742 purplehaze_guitar_markers_text_eda21fe1
0x379be77b purplehaze_guitar_markers_text_16ac0905
0xef8d48ce purplehaze_guitar_markers_text_61ab3993
0xf0a18a11 purplehaze_guitar_markers_text_8fa558bf
0xc7ed4cd6 purplehaze_guitar_markers_text_bd933a3d
0xe540ecec purplehaze_guitar_markers_text_c5cccaf7
0x7644cddd purplehaze_guitar_markers_text_1584bfd9
0xd7c35de2 purplehaze_guitar_markers_text_249a6b87
0x5d469e4c purplehaze_guitar_markers_text_5cc59b4d
0xa549ef1e purplehaze_guitar_markers_text_6f9d90f4
0x4f4b8f3a purplehaze_guitar_markers_text_96be69fe
0x1eb59fdd purplehaze_guitar_markers_text_2bc2abdb
0x38764bdb songs\ramblinman.mid_text.qb
0x525912e1 ramblinman_guitar_markers_text_515578e9
0x211c83f1 ramblinman_guitar_markers_text_91d3ade7
0x5291d45c ramblinman_guitar_markers_text_83368954
0x4ef7253b ramblinman_guitar_markers_text_2652487f
0x4f913700 ramblinman_guitar_markers_text_78b008d2
0xeab17728 ramblinman_guitar_markers_text_e402f7f1
0xc5f3276c ramblinman_guitar_markers_text_0fb73844
0xba79292a ramblinman_guitar_markers_text_e5fa3adf
0x8fa9b957 ramblinman_guitar_markers_text_c85c2953
0x3b453a48 ramblinman_guitar_markers_text_e6d49d71
0xfb31bc14 ramblinman_guitar_markers_text_b36317b5
0x97759c84 ramblinman_guitar_markers_text_ec03fd9f
0x0b4a9c9c ramblinman_guitar_markers_text_5cc59b4d
0x19478dea ramblinman_guitar_markers_text_96be69fe
0x91e14e06 ramblinman_guitar_markers_text_bd933a3d
0xb34cee3c ramblinman_guitar_markers_text_c5cccaf7
0x81cf5f32 ramblinman_guitar_markers_text_249a6b87
0xd6a7b918 songs\reedthroughlabor.mid_text.qb
0x425f0059 reedthroughlabor_guitar_markers_text_5cc59b4d
0xfa5972f9 reedthroughlabor_guitar_markers_text_c5cccaf7
0x82b7c540 reedthroughlabor_guitar_markers_text_eb122c14
0xc6bc2592 reedthroughlabor_guitar_markers_text_c85c2953
0xf36cb5ef reedthroughlabor_guitar_markers_text_e5fa3adf
0x07e2b9fe reedthroughlabor_guitar_markers_text_2652487f
0x1a34cd06 reedthroughlabor_guitar_markers_text_721b7dae
0x1b4c8e24 reedthroughlabor_guitar_markers_text_515578e9
0x67d46e50 reedthroughlabor_guitar_markers_text_051c4d38
0xf0cf4ab3 songs\rebelyell.mid_text.qb
0xfe95c2e3 rebelyell_guitar_markers_text_85137a1e
0x160fa354 rebelyell_guitar_markers_text_eda21fe1
0x0859e39f rebelyell_guitar_markers_text_d76e9e34
0x46c7e3fd rebelyell_guitar_markers_text_2652487f
0x5a69d427 rebelyell_guitar_markers_text_515578e9
0x939bc77e rebelyell_guitar_markers_text_b2a0dd47
0xbb7c28fa rebelyell_guitar_markers_text_c5cccaf7
0xf5228a04 rebelyell_guitar_markers_text_3cb1dea3
0x037a5a5a rebelyell_guitar_markers_text_5cc59b4d
0x7043ebb3 rebelyell_guitar_markers_text_1c1a2ba4
0x2f500cd5 rebelyell_guitar_markers_text_b836dddc
0x87997f91 rebelyell_guitar_markers_text_c85c2953
0xb249efec rebelyell_guitar_markers_text_e5fa3adf
0x23e6161c songs\rooftops.mid_text.qb
0xcf41c06e rooftops_guitar_markers_text_c5cccaf7
0x45fce0cd rooftops_guitar_markers_text_e9b9a017
0x7747b2ce rooftops_guitar_markers_text_5cc59b4d
0x5b6de441 rooftops_guitar_markers_text_b836dddc
0xf3a49705 rooftops_guitar_markers_text_c85c2953
0xc6740778 rooftops_guitar_markers_text_e5fa3adf
0x7e6c5a9b rooftops_guitar_markers_text_789946be
0x32fa0b69 rooftops_guitar_markers_text_2652487f
0xb16efc62 rooftops_guitar_markers_text_74f135e8
0x2e543cb3 rooftops_guitar_markers_text_515578e9
0x531a4d33 rooftops_guitar_markers_text_e1901704
0x125f1666 songs\santeria.mid_text.qb
0xe3544023 santeria_guitar_markers_text_5cc59b4d
0x427720f3 santeria_guitar_markers_text_f0fffbee
0xa0a741b2 santeria_guitar_markers_text_2bc2abdb
0x5b523283 santeria_guitar_markers_text_c5cccaf7
0x5267f595 santeria_guitar_markers_text_e5fa3adf
0x67b765e8 santeria_guitar_markers_text_c85c2953
0xcf7e16ac santeria_guitar_markers_text_b836dddc
0xa6e9f984 santeria_guitar_markers_text_2652487f
0xba47ce5e santeria_guitar_markers_text_515578e9
0xa79be5b9 songs\satchboogie.mid_text.qb
0x4ef09047 satchboogie_guitar_markers_text_dcaa21df
0x0a06b118 satchboogie_guitar_markers_text_42ceb47c
0x3b5da438 satchboogie_guitar_markers_text_abad1149
0xfab41579 satchboogie_guitar_markers_text_35c984ea
0x55f3863a satchboogie_guitar_markers_text_45a37065
0x67e55867 satchboogie_guitar_markers_text_dbc7e5c6
0x3fbe1951 satchboogie_guitar_markers_text_f356fc54
0xd88ecfc8 satchboogie_guitar_markers_text_6a5fadee
0x2de4eaa1 songs\schism.mid_text.qb
0x21a3703b schism_guitar_markers_text_f2144a88
0xd423204b schism_guitar_markers_text_98a2b9cb
0x3dcad206 schism_guitar_markers_text_5cc59b4d
0xb36bb2cf schism_guitar_markers_text_c66be97a
0x7e39d397 schism_guitar_markers_text_2bc2abdb
0x4ef363ef schism_guitar_markers_text_1c1a2ba4
0x3e3dd5be schism_guitar_markers_text_7ca9dbb5
0xb6523819 schism_guitar_markers_text_efa5895d
0x22b7d845 schism_guitar_markers_text_19a9fabb
0x730f29ec schism_guitar_markers_text_9dff90ba
0xc74aea1b schism_guitar_markers_text_2c45c2af
0xfe918a5d schism_guitar_markers_text_eaf8a02c
0xc0254abf schism_guitar_markers_text_85137a1e
0x28bf2b08 schism_guitar_markers_text_eda21fe1
0xd6477be8 schism_guitar_markers_text_01abe871
0x6ded6d64 schism_guitar_markers_text_6c70df2b
0x400e5db4 schism_guitar_markers_text_80a0ab01
0x4615cffe schism_guitar_markers_text_04f6c100
0xd0365add songs\screamaimfire.mid_text.qb
0x7ad25116 screamaimfire_guitar_markers_text_c5cccaf7
0xdebd818b screamaimfire_guitar_markers_text_f2144a88
0xb1ed925f screamaimfire_guitar_markers_text_1c1a2ba4
0x3adb52e4 screamaimfire_guitar_markers_text_6f9d90f4
0x2bb64348 screamaimfire_guitar_markers_text_39bf96c2
0x364d337e screamaimfire_guitar_markers_text_dcaa21df
0xc2d423b6 screamaimfire_guitar_markers_text_5cc59b4d
0x2d4e2503 screamaimfire_guitar_markers_text_45a37065
0xd8d44515 screamaimfire_guitar_markers_text_4c696258
0x8209b640 screamaimfire_guitar_markers_text_35c984ea
0x4637067d screamaimfire_guitar_markers_text_c85c2953
0x43e00701 screamaimfire_guitar_markers_text_abad1149
0x87699a11 screamaimfire_guitar_markers_text_2652487f
0xd7a1dab8 screamaimfire_guitar_markers_text_eda21fe1
0x3f3bbb0f screamaimfire_guitar_markers_text_85137a1e
0x45a85c1b screamaimfire_guitar_markers_text_f694c14e
0x9bc7adcb screamaimfire_guitar_markers_text_515578e9
0x2beb37cd songs\shiver.mid_text.qb
0x5295701b shiver_guitar_markers_text_c5cccaf7
0xea9302bb shiver_guitar_markers_text_5cc59b4d
0xa960032a shiver_guitar_markers_text_2bc2abdb
0xf0936418 shiver_guitar_markers_text_4c696258
0x5ba0b70d shiver_guitar_markers_text_e5fa3adf
0x6e702770 shiver_guitar_markers_text_c85c2953
0xdc1f47cf shiver_guitar_markers_text_b5a63e78
0xffe6fbb5 shiver_guitar_markers_text_eda21fe1
0xb3808cc6 shiver_guitar_markers_text_515578e9
0x2911f20b songs\somemightsay.mid_text.qb
0xd22ea021 somemightsay_guitar_markers_text_c5063694
0x5b32d130 somemightsay_guitar_markers_text_b7c1702b
0x4f0641a8 somemightsay_guitar_markers_text_515578e9
0x6dcad22d somemightsay_guitar_markers_text_04f6c100
0x58d0343f somemightsay_guitar_markers_text_9dff90ba
0x3ae6f80d somemightsay_guitar_markers_text_59362e6d
0x271bf948 somemightsay_guitar_markers_text_2e311efb
0x4b53f9a7 somemightsay_guitar_markers_text_c03f7fd7
0x92f6ea1e somemightsay_guitar_markers_text_c85c2953
0x20998aa1 somemightsay_guitar_markers_text_b5a63e78
0x8cbe1d4f somemightsay_guitar_markers_text_bd933a3d
0xae13bd75 somemightsay_guitar_markers_text_c5cccaf7
0x652c7e3c somemightsay_guitar_markers_text_1c1a2ba4
0x55e6ce44 somemightsay_guitar_markers_text_2bc2abdb
0x1615cfd5 somemightsay_guitar_markers_text_5cc59b4d
0xab246623 songs\souldoubt.mid_text.qb
0x1cc2310c souldoubt_guitar_markers_text_c5cccaf7
0x05e7237c souldoubt_guitar_markers_text_f0fffbee
0xa4c443ac souldoubt_guitar_markers_text_5cc59b4d
0xbec4250f souldoubt_guitar_markers_text_4c696258
0x88ee1523 souldoubt_guitar_markers_text_b836dddc
0x15f7f61a souldoubt_guitar_markers_text_e5fa3adf
0x4113b807 souldoubt_guitar_markers_text_b905885e
0x24d36866 souldoubt_guitar_markers_text_7a873adc
0xe179fa0b souldoubt_guitar_markers_text_2652487f
0xd5048d83 souldoubt_guitar_markers_text_51165c13
0xfdd7cdd1 souldoubt_guitar_markers_text_515578e9
0x8339af27 souldoubt_guitar_markers_text_c81f0da9
0x0916d411 songs\spiderwebs.mid_text.qb
0x303cd0ce spiderwebs_guitar_markers_text_fa296f2b
0x7af8d1e7 spiderwebs_guitar_markers_text_10dff053
0x79f58276 spiderwebs_guitar_markers_text_5adf807f
0xce910287 spiderwebs_guitar_markers_text_2c61a856
0xfedff296 spiderwebs_guitar_markers_text_77717a50
0xdefcc42c spiderwebs_guitar_markers_text_43d6822e
0xdb38a490 spiderwebs_guitar_markers_text_5b6698c0
0xeb0de51c spiderwebs_guitar_markers_text_b568f9ec
0x0e47a610 spiderwebs_guitar_markers_text_89d6a1e9
0x551f1664 spiderwebs_guitar_markers_text_ac73c8ad
0x5be3480e spiderwebs_guitar_markers_text_e3325e6a
0x9e7bb9a8 spiderwebs_guitar_markers_text_5cc59b4d
0x01db89bb spiderwebs_guitar_markers_text_3204ac0d
0xad617a12 spiderwebs_guitar_markers_text_357a9917
0xef694ad8 spiderwebs_guitar_markers_text_ab0dfdb7
0x267dcb08 spiderwebs_guitar_markers_text_c5cccaf7
0x61c09b3f spiderwebs_guitar_markers_text_7a3b0fd0
0xe2cdfb51 spiderwebs_guitar_markers_text_5638bcf0
0x2f480c1e spiderwebs_guitar_markers_text_e5fa3adf
0x1a989c63 spiderwebs_guitar_markers_text_c85c2953
0xbccc2cf7 spiderwebs_guitar_markers_text_f891b6b1
0xca490d51 spiderwebs_guitar_markers_text_c3d6d1c5
0xf84e2e09 spiderwebs_guitar_markers_text_63203e91
0xc3c9ee9f spiderwebs_guitar_markers_text_ee782bea
